Sample	ValleyStart	ValleyEnd	FirstMinPosition	MinValue	group_id
TA99	16425	16494	16451	6.0	4192
SRR33393248	16425	16507	16451	0.0	4191
SRR33480684	16426	16494	16452	1.0	4192
TA1390	16426	16508	16475	0.0	4199
SRR14251463	16427	16459	16432	21.0	4193
TA1173	16427	16493	16453	0.0	4201
PI254865	16427	16494	16459	0.0	4201
TA11164	16427	16494	16453	0.0	4201
SRR33480652	16427	16502	16453	0.0	4198
SRR33480665	16427	16502	16453	0.0	4198
SRR13358681	16427	16511	16453	0.0	4199
TA1057	16428	16491	16454	0.0	4201
TA123	16428	16495	16454	6.0	4201
SRR33695032	16428	16502	16475	1.0	4198
CRR290219	16429	16492	16459	3.0	4201
SRR33613726	16429	16492	16455	11.0	4201
TA1122	16429	16493	16455	1.0	4201
KAZ-L1	16429	16505	16478	7.0	4199
TA11212	16430	16492	16456	0.0	4201
CRR290287	16431	16491	16457	15.0	4201
IC443761	16431	16492	16457	1.0	4201
23S1	16431	16493	16457	1.0	4201
CRR290101	16431	16499	16445	14.0	4198
TA11180	16431	16502	16475	2.0	4198
TA11234	16431	16507	16472	0.0	4199
SRR33695030	16431	16509	16475	0.0	4199
TA1187	16432	16481	16454	5.0	4203
SRR33613755	16432	16492	16458	0.0	4201
TA72	16432	16492	16458	3.0	4201
TA11160	16432	16494	16458	0.0	4201
TA1406	16432	16494	16458	0.0	4201
SRR13358665	16433	16492	16459	6.0	4205
WEW_PI_471609	16433	16492	16459	2.0	4205
SRR13358756	16433	16494	16459	0.0	4205
SRR33480693	16433	16508	16478	0.0	4199
SRR33779388	16434	16492	16460	2.0	4205
TA11215	16434	16492	16460	0.0	4205
SRR13358690	16434	16508	16481	13.0	4207
C12_SRR7478247	16435	16469	16455	19.0	4202
SRR25003492	16435	16470	16449	18.0	4202
TA11239	16435	16492	16461	7.0	4205
NP101	16435	16493	16461	0.0	4205
IRQ-L1	16436	16490	16462	1.0	4205
TA2018	16436	16492	16462	2.0	4205
56S24	16436	16493	16462	1.0	4205
SRR33393262	16436	16493	16462	3.0	4205
SRR33613756	16436	16493	16462	4.0	4205
SRR13358658	16436	16494	16462	0.0	4205
SRR33613738	16436	16494	16462	2.0	4205
TA11159	16436	16494	16462	0.0	4205
Narmada4	16436	16509	16462	0.0	4207
SRR33695019	16436	16509	16475	0.0	4207
SRR33613744	16437	16470	16440	23.0	4202
92S12	16437	16486	16455	9.0	4203
NARMADA	16437	16492	16463	7.0	4205
SRR33393245	16437	16492	16463	2.0	4205
WEW_IG_46057	16437	16492	16465	6.0	4205
TA68	16437	16494	16463	3.0	4205
SRR33695034	16437	16505	16463	0.0	4207
DHARWAD	16438	16492	16464	1.0	4205
9S4	16438	16493	16464	1.0	4205
SRR33393261	16438	16493	16464	1.0	4205
SRR33613745	16438	16494	16464	0.0	4205
SRR33695021	16439	16492	16465	0.0	4209
TA11158	16439	16492	16465	0.0	4209
TA1063	16439	16494	16465	0.0	4209
norin61	16439	16509	16475	0.0	4207
WEW_PI_428069	16440	16474	16447	19.0	4211
WEW_PI_656871	16440	16485	16465	8.0	4203
TA1065	16440	16486	16459	7.0	4209
TA11254	16440	16489	16465	4.0	4209
SRR13358670	16440	16492	16465	1.0	4209
SRR14251468	16440	16492	16465	1.0	4209
TA11206	16440	16492	16465	1.0	4209
TA11213	16440	16492	16465	5.0	4209
TA11232	16440	16492	16465	1.0	4209
TA11250	16440	16492	16465	1.0	4209
TA11253	16440	16492	16465	1.0	4209
TA1148	16440	16492	16466	11.0	4209
WEW_PI_487254	16440	16492	16465	1.0	4209
YMBF	16440	16492	16465	2.0	4209
135S22	16440	16493	16466	0.0	4209
SRR13358680	16440	16493	16466	0.0	4209
SRR13358683	16440	16493	16466	0.0	4209
SRR13358751	16440	16493	16466	0.0	4209
TA111	16440	16493	16466	0.0	4209
TA1120	16440	16493	16466	0.0	4209
TA11217	16440	16493	16466	1.0	4209
TA11238	16440	16493	16466	1.0	4209
TA11249	16440	16493	16466	0.0	4209
W9_SRR7478275	16440	16493	16466	0.0	4209
SRR33480687	16440	16494	16466	0.0	4209
TA1093	16440	16494	16466	0.0	4209
TA109	16440	16494	16466	1.0	4209
TA11228	16440	16494	16466	0.0	4209
TA1402	16440	16495	16466	1.0	4209
TA11255	16440	16497	16465	17.0	4205
SRR13358679	16440	16506	16466	1.0	4212
TA11235	16440	16507	16466	0.0	4212
TA11243	16440	16507	16480	8.0	4212
SRR33480682	16440	16509	16475	0.0	4212
TA1409	16440	16509	16466	0.0	4212
TA10422	16441	16473	16447	20.0	4211
CRR290141	16441	16489	16465	6.0	4209
TA1404	16441	16492	16465	2.0	4209
WEW_PI_654336	16441	16492	16465	2.0	4209
SRR33695008	16441	16502	16467	0.0	4212
SRR33779371	16441	16509	16475	0.0	4212
CRR290148	16442	16492	16465	3.0	4209
TA11227	16442	16492	16465	3.0	4209
TA11251	16442	16492	16465	3.0	4209
SRR13358663	16442	16493	16466	2.0	4209
SRR33779392	16442	16493	16466	2.0	4209
WATDE0714	16442	16493	16465	3.0	4209
TA11226	16442	16494	16466	2.0	4209
SRR13358753	16443	16492	16464	5.0	4209
5S8	16443	16493	16466	3.0	4209
SRR33480656	16443	16493	16466	3.0	4209
SRR33393268	16443	16507	16472	0.0	4212
CRR242203	16444	16491	16465	11.0	4209
WEW_PI_656868	16444	16492	16465	5.0	4209
CRR290010	16444	16493	16466	4.0	4214
Mo75	16444	16493	16466	4.0	4214
SRR33393246	16444	16493	16466	4.0	4214
TA1059	16444	16493	16466	4.0	4214
TA1421	16444	16493	16466	4.0	4214
NLD-C1	16444	16505	16475	0.0	4212
CRR290278	16444	16508	16470	2.0	4212
WEW_PI_654325-USDA	16445	16469	16447	24.0	4211
CWI57185	16445	16488	16465	10.0	4215
24S2	16445	16492	16465	6.0	4215
SRR33613729	16445	16493	16466	5.0	4215
lancer	16445	16507	16475	0.0	4212
TA11175	16445	16508	16472	2.0	4212
87S10	16446	16492	16465	7.0	4215
97S22	16446	16492	16465	7.0	4215
CWI6196	16446	16492	16465	7.0	4215
WEW_PI_470980	16446	16492	16465	7.0	4215
SRR14251472	16446	16493	16466	6.0	4215
TA11221	16446	16493	16466	6.0	4215
SRR33480659	16446	16494	16467	5.0	4215
SRR33779385	16446	16507	16476	0.0	4216
TA11167	16446	16507	16472	0.0	4216
SRR33480666	16447	16492	16465	8.0	4215
TA11233	16447	16492	16465	8.0	4215
WEW_IG_115808	16447	16492	16465	8.0	4215
TA11220	16447	16493	16466	7.0	4215
SRR33393286	16447	16508	16475	0.0	4216
TA1144	16448	16487	16466	15.0	4217
CWI86599	16448	16489	16462	12.0	4217
TA1007	16448	16489	16465	12.0	4217
CRR290050	16448	16492	16465	9.0	4215
CRR290096	16448	16492	16465	9.0	4215
CRR290355	16448	16492	16465	9.0	4215
CWI86929	16448	16492	16465	9.0	4215
IC111838	16448	16492	16465	9.0	4215
SRR33613739	16448	16492	16466	9.0	4215
TA1082	16448	16492	16465	9.0	4215
TA980	16448	16492	16465	9.0	4215
W1_SRR7478278	16448	16492	16465	9.0	4215
WATDE0675	16448	16492	16465	9.0	4215
WATDE0868	16448	16492	16465	9.0	4215
TA10668	16448	16493	16466	8.0	4215
TA1108	16448	16493	16466	8.0	4215
WATDE0801	16448	16493	16466	8.0	4215
SRR33695001	16448	16505	16474	2.0	4216
SRR33695035	16448	16508	16474	0.0	4216
CRR290012	16449	16480	16453	22.0	4217
CRR290322	16449	16480	16465	22.0	4217
CRR290342	16449	16481	16465	21.0	4217
TA1000	16449	16481	16465	21.0	4217
TA1434	16449	16481	16454	21.0	4217
HD2931	16449	16482	16465	20.0	4217
CRR289939	16449	16483	16465	19.0	4217
CRR290213	16449	16483	16456	19.0	4217
1863	16449	16484	16465	18.0	4217
CRR290032	16449	16484	16465	18.0	4217
CWI5271	16449	16484	16465	18.0	4217
IC112049	16449	16484	16465	18.0	4217
SRR33779376	16449	16484	16465	18.0	4217
TA1153	16449	16485	16466	20.0	4217
Yumai47_CRR062175	16449	16485	16465	17.0	4217
SRR33695018	16449	16486	16465	16.0	4217
CRR290000	16449	16488	16461	14.0	4217
WATDE0396	16449	16490	16465	12.0	4215
130S30	16449	16491	16467	11.0	4215
WATDE0378	16449	16491	16464	11.0	4215
WATDE0524	16449	16491	16464	11.0	4215
127S16	16449	16492	16465	10.0	4215
18S5	16449	16492	16465	10.0	4215
85S21	16449	16492	16465	10.0	4215
attraktion	16449	16492	16465	10.0	4215
C14_SRR7478295	16449	16492	16465	10.0	4215
Captor	16449	16492	16465	10.0	4215
CI12203_CRR062046	16449	16492	16465	10.0	4215
CRR242188	16449	16492	16465	10.0	4215
CRR289916	16449	16492	16465	10.0	4215
CRR289924	16449	16492	16465	10.0	4215
CRR289925	16449	16492	16465	10.0	4215
CRR289950	16449	16492	16465	10.0	4215
CRR289984	16449	16492	16465	10.0	4215
CRR290127	16449	16492	16465	10.0	4215
CRR290161	16449	16492	16465	10.0	4215
CRR290170	16449	16492	16465	10.0	4215
CRR290174	16449	16492	16465	10.0	4215
CRR290202	16449	16492	16465	10.0	4215
CRR290255	16449	16492	16465	10.0	4215
CRR290293	16449	16492	16465	10.0	4215
CWI101465	16449	16492	16465	10.0	4215
CWI26614	16449	16492	16465	10.0	4215
CWI28055	16449	16492	16465	10.0	4215
CWI30140	16449	16492	16465	10.0	4215
CWI3066	16449	16492	16465	10.0	4215
CWI5259	16449	16492	16465	10.0	4215
CWI5471	16449	16492	16465	10.0	4215
CWI85677	16449	16492	16465	10.0	4215
CWI86583	16449	16492	16465	10.0	4215
CWI86942	16449	16492	16465	10.0	4215
DEW_PI_361731	16449	16492	16465	10.0	4215
DW_LR_Cltr_12616	16449	16492	16465	10.0	4215
Eagle	16449	16492	16465	10.0	4215
Heine7	16449	16492	16465	10.0	4215
IC573144	16449	16492	16465	10.0	4215
Koga1	16449	16492	16465	10.0	4215
Kranich	16449	16492	16465	10.0	4215
KS061470M-4	16449	16492	16465	10.0	4215
Lancelot	16449	16492	16465	10.0	4215
NBPGR13	16449	16492	16465	10.0	4215
Odeon	16449	16492	16465	10.0	4215
Orofen_CRR062117	16449	16492	16465	10.0	4215
PAK-L3	16449	16492	16465	10.0	4215
Radiant	16449	16492	16465	10.0	4215
Recital	16449	16492	16465	10.0	4215
Shamrock	16449	16492	16465	10.0	4215
SRR14251454	16449	16492	16465	10.0	4215
SRR33480676	16449	16492	16465	10.0	4215
SRR33480681	16449	16492	16465	10.0	4215
SRR33613742	16449	16492	16465	10.0	4215
SRR33695025	16449	16492	16465	10.0	4215
SRR33779374	16449	16492	16465	10.0	4215
TA1055	16449	16492	16465	10.0	4215
Tadorna	16449	16492	16465	10.0	4215
Voyage	16449	16492	16465	10.0	4215
Wasp	16449	16492	16465	10.0	4215
WATDE0033	16449	16492	16465	10.0	4215
WATDE0039	16449	16492	16465	10.0	4215
WATDE0040	16449	16492	16465	10.0	4215
WATDE0050	16449	16492	16465	10.0	4215
WATDE0063	16449	16492	16465	10.0	4215
WATDE0067	16449	16492	16465	10.0	4215
WATDE0088	16449	16492	16465	10.0	4215
WATDE0089	16449	16492	16465	10.0	4215
WATDE0129	16449	16492	16465	10.0	4215
WATDE0192	16449	16492	16465	10.0	4215
WATDE0315	16449	16492	16465	10.0	4215
WATDE0339	16449	16492	16465	10.0	4215
WATDE0372	16449	16492	16465	10.0	4215
WATDE0381	16449	16492	16465	10.0	4215
WATDE0412	16449	16492	16465	10.0	4215
WATDE0439	16449	16492	16465	10.0	4215
WATDE0486	16449	16492	16465	10.0	4215
WATDE0501	16449	16492	16465	10.0	4215
WATDE0502	16449	16492	16465	10.0	4215
WATDE0507	16449	16492	16465	10.0	4215
WATDE0678	16449	16492	16465	10.0	4215
WATDE0683	16449	16492	16465	10.0	4215
WATDE0725	16449	16492	16465	10.0	4215
WATDE0771	16449	16492	16465	10.0	4215
WATDE0780	16449	16492	16465	10.0	4215
WATDE0782	16449	16492	16465	10.0	4215
WATDE0854	16449	16492	16465	10.0	4215
WATDE0859	16449	16492	16465	10.0	4215
WATDE0910	16449	16492	16465	10.0	4215
WATDE1044	16449	16492	16465	10.0	4215
WATDE1052	16449	16492	16465	10.0	4215
WATDE1053	16449	16492	16465	10.0	4215
WEW_PI_478715	16449	16492	16465	10.0	4215
ZDSH	16449	16492	16465	10.0	4215
Zemon	16449	16492	16465	10.0	4215
29S7	16449	16493	16466	9.0	4215
50S6	16449	16493	16466	9.0	4215
62S20	16449	16493	16466	9.0	4215
64S25	16449	16493	16466	9.0	4215
79S30	16449	16493	16466	9.0	4215
CRR289951	16449	16493	16467	9.0	4215
CRR290185	16449	16493	16466	9.0	4215
CRR290214	16449	16493	16466	9.0	4215
CRR290280	16449	16493	16466	9.0	4215
CRR290359	16449	16493	16466	9.0	4215
CRR290409	16449	16493	16466	9.0	4215
CWI26618	16449	16493	16466	9.0	4215
CWI86701	16449	16493	16466	9.0	4215
CWI86960	16449	16493	16466	9.0	4215
DEW_PI_195723	16449	16493	16466	9.0	4215
DEW_PI_197485	16449	16493	16466	9.0	4215
Duster	16449	16493	16466	9.0	4215
IC128225	16449	16493	16467	9.0	4215
SRR13358687	16449	16493	16466	9.0	4215
SRR13358718	16449	16493	16466	9.0	4215
SRR13358744	16449	16493	16466	9.0	4215
SRR14251466	16449	16493	16466	9.0	4215
SRR14251471	16449	16493	16466	9.0	4215
SRR22993460	16449	16493	16466	9.0	4215
SRR33393247	16449	16493	16466	9.0	4215
SRR33393249	16449	16493	16466	9.0	4215
SRR33393255	16449	16493	16466	9.0	4215
SRR33393273	16449	16493	16466	9.0	4215
SRR33480653	16449	16493	16466	9.0	4215
SRR33613722	16449	16493	16466	9.0	4215
SRR33613736	16449	16493	16466	9.0	4215
SRR33613749	16449	16493	16467	9.0	4215
SRR33613750	16449	16493	16466	9.0	4215
SRR33613751	16449	16493	16466	9.0	4215
SRR33695038	16449	16493	16466	9.0	4215
SRR33779373	16449	16493	16466	9.0	4215
SYR-L1	16449	16493	16466	9.0	4215
TA1419	16449	16493	16466	9.0	4215
WATDE0371	16449	16493	16466	9.0	4215
WATDE0522	16449	16493	16466	9.0	4215
WATDE0611	16449	16493	16466	9.0	4215
WATDE0679	16449	16493	16466	9.0	4215
WATDE0682	16449	16493	16466	9.0	4215
WATDE0700	16449	16493	16466	9.0	4215
WATDE1051	16449	16493	16466	9.0	4215
77S29	16449	16494	16466	9.0	4215
CRR290279	16449	16494	16467	8.0	4215
CWI86481	16449	16494	16467	8.0	4215
IC145237	16449	16494	16467	8.0	4215
SRR33393270	16449	16494	16467	8.0	4215
SRR33480654	16449	16494	16467	8.0	4215
SRR33779386	16449	16494	16467	8.0	4215
SRR33480685	16449	16495	16468	7.0	4215
SRR33480691	16449	16495	16468	7.0	4215
SRR33695037	16449	16496	16468	7.0	4215
SRR33393266	16449	16498	16475	4.0	4214
SRR15681646	16449	16500	16475	2.0	4214
SRR33613747	16449	16502	16475	0.0	4214
TA11241	16449	16502	16475	0.0	4214
ZWT	16449	16503	16475	2.0	4214
SRR33695040	16449	16504	16475	2.0	4212
CHL-C1	16449	16505	16475	1.0	4216
DWR162	16449	16505	16475	0.0	4216
SRR33480662	16449	16505	16475	1.0	4216
SRR33480667	16449	16505	16475	0.0	4216
SRR33480668	16449	16505	16475	2.0	4216
SRR33613753	16449	16505	16475	0.0	4216
SRR33480686	16449	16507	16475	0.0	4216
SRR13358715	16449	16508	16475	0.0	4216
SRR33393264	16449	16508	16475	0.0	4216
SRR33779367	16449	16508	16475	0.0	4216
SRR33695027	16449	16509	16475	0.0	4216
SRR33779379	16449	16509	16475	2.0	4216
TA1140	16450	16485	16467	18.0	4217
SRR13358752	16450	16491	16464	12.0	4215
C13_SRR7478294	16450	16492	16465	11.0	4215
C19_SRR7478261	16450	16492	16465	11.0	4215
CRR289937	16450	16492	16465	11.0	4215
CRR290282	16450	16492	16465	12.0	4215
CRR290373	16450	16492	16465	11.0	4215
Hezhoudamai_CRR062159	16450	16492	16465	11.0	4215
Ibis	16450	16492	16465	11.0	4215
IRN-L4	16450	16492	16465	11.0	4215
JossCambier	16450	16492	16465	11.0	4215
SRR13358660	16450	16492	16465	11.0	4215
SRR13358698	16450	16492	16465	11.0	4215
SRR13358717	16450	16492	16465	11.0	4215
SRR33393256	16450	16492	16465	11.0	4215
SRR33695022	16450	16492	16465	11.0	4215
W15_SRR7478315	16450	16492	16465	11.0	4215
WATDE0187	16450	16492	16465	11.0	4215
WATDE0222	16450	16492	16465	11.0	4215
WATDE0291	16450	16492	16465	11.0	4215
WATDE0798	16450	16492	16465	11.0	4215
WEW_IG_46387	16450	16492	16465	11.0	4215
WEW_PI_471725	16450	16492	16465	11.0	4215
WEW_PI_471791	16450	16492	16465	11.0	4215
CRR289967	16450	16493	16466	10.0	4215
CRR290394	16450	16493	16466	10.0	4215
CWI6548	16450	16493	16464	12.0	4215
DEW_DE-46	16450	16493	16466	10.0	4215
IG88028	16450	16493	16466	10.0	4215
SRR13358740	16450	16493	16466	10.0	4215
SRR33480660	16450	16493	16466	10.0	4215
TA1387	16450	16493	16466	10.0	4215
WATDE0788	16450	16493	16466	10.0	4215
WATDE0797	16450	16493	16466	10.0	4215
SRR13358700	16450	16494	16467	9.0	4215
SRR13358728	16450	16507	16476	9.0	4218
SRR22993461	16451	16483	16456	21.0	4217
WATDE0912	16451	16491	16464	13.0	4219
CRR289954	16451	16492	16465	12.0	4219
CRR290110	16451	16492	16465	12.0	4219
CRR290151	16451	16492	16465	12.0	4219
CRR290250	16451	16492	16465	12.0	4219
CRR290309	16451	16492	16465	12.0	4219
CRR290401	16451	16492	16465	12.0	4219
SRR17290061	16451	16492	16465	12.0	4219
SRR33613713	16451	16492	16465	12.0	4219
SRR33695002	16451	16492	16465	12.0	4219
TA1191	16451	16492	16465	12.0	4219
WATDE0565	16451	16492	16465	12.0	4219
C35_SRR7478283	16451	16493	16466	11.0	4219
CRR290407	16451	16493	16466	11.0	4219
SRR13358656	16451	16493	16466	11.0	4219
SRR19411263	16451	16493	16466	11.0	4219
SRR33695026	16451	16493	16466	11.0	4219
TA1061	16451	16493	16466	11.0	4219
TA110	16451	16493	16466	11.0	4219
WATDE0294	16451	16493	16466	11.0	4219
Urban	16451	16494	16467	10.0	4219
TA11218	16451	16498	16471	6.0	4218
TA11197	16451	16510	16477	0.0	4216
Torch	16452	16481	16454	24.0	4217
CRR290146	16452	16484	16465	21.0	4217
CRR290189	16452	16484	16465	21.0	4217
SRR19411262	16452	16488	16465	17.0	4219
CRR290056	16452	16489	16462	16.0	4219
WATDE0233	16452	16490	16465	15.0	4219
CRR290002	16452	16491	16465	14.0	4219
Obelisk	16452	16491	16464	14.0	4219
WEW_PI_487257	16452	16491	16466	14.0	4219
2145	16452	16492	16465	13.0	4219
CRR061704	16452	16492	16465	13.0	4219
CRR1664024	16452	16492	16465	13.0	4219
CRR289985	16452	16492	16466	13.0	4219
CRR290001	16452	16492	16465	13.0	4219
CRR290039	16452	16492	16465	13.0	4219
CRR290085	16452	16492	16465	13.0	4219
CRR290099	16452	16492	16465	13.0	4219
CRR290323	16452	16492	16465	13.0	4219
CWI98918	16452	16492	16465	13.0	4219
DEW_PI_355504	16452	16492	16465	13.0	4219
Karl92	16452	16492	16465	13.0	4219
KS050444K-5	16452	16492	16465	13.0	4219
SRR17290062	16452	16492	16465	13.0	4219
SRR22993463	16452	16492	16465	13.0	4219
SRR22993464	16452	16492	16465	13.0	4219
SRR22993471	16452	16492	16465	13.0	4219
TA1005	16452	16492	16465	13.0	4219
Tschermaks	16452	16492	16465	13.0	4219
WATDE0082	16452	16492	16465	13.0	4219
WATDE0115	16452	16492	16465	13.0	4219
WATDE0152	16452	16492	16465	13.0	4219
WATDE0324	16452	16492	16465	13.0	4219
WATDE0331	16452	16492	16465	13.0	4219
WATDE0368	16452	16492	16465	13.0	4219
WATDE0476	16452	16492	16465	13.0	4219
WATDE0494	16452	16492	16465	13.0	4219
WATDE0496	16452	16492	16465	13.0	4219
WATDE0498	16452	16492	16465	13.0	4219
WATDE0513	16452	16492	16465	13.0	4219
WATDE0638	16452	16492	16465	13.0	4219
WATDE0818	16452	16492	16465	13.0	4219
WATDE0819	16452	16492	16465	13.0	4219
WATDE0845	16452	16492	16465	13.0	4219
WATDE0848	16452	16492	16465	13.0	4219
WATDE0884	16452	16492	16465	13.0	4219
WATDE0887	16452	16492	16465	13.0	4219
WATDE0899	16452	16492	16465	13.0	4219
WATDE0935	16452	16492	16465	13.0	4219
WATDE1001	16452	16492	16465	13.0	4219
WEW_PI_471693	16452	16492	16465	13.0	4219
WEW_PI_471766	16452	16492	16465	13.0	4219
CRR289993	16452	16493	16466	12.0	4219
CRR290333	16452	16493	16466	12.0	4219
DEW_PI_331265	16452	16493	16466	12.0	4219
IC37583	16452	16493	16466	12.0	4219
LM	16452	16493	16466	12.0	4219
SRR13358661	16452	16493	16466	12.0	4219
SRR13358666	16452	16493	16466	12.0	4219
SRR33613724	16452	16493	16466	12.0	4219
SRR33779382	16452	16493	16466	12.0	4219
TA11216	16452	16493	16466	12.0	4219
TA1189	16452	16493	16466	12.0	4219
TUR-L4	16452	16493	16466	12.0	4219
WATDE0077	16452	16493	16466	12.0	4219
WATDE0165	16452	16493	16466	12.0	4219
WEW_IG_115809	16452	16493	16466	12.0	4219
SRR13358655	16452	16494	16467	11.0	4219
TA11194	16452	16494	16467	11.0	4219
TA11240	16452	16494	16467	11.0	4219
TA1066	16452	16495	16468	10.0	4219
TA11189	16452	16495	16468	10.0	4219
arinalrfor	16452	16510	16478	0.0	4216
WATDE0120	16453	16484	16465	22.0	4217
SRR18513264	16453	16487	16466	19.0	4219
66S13	16453	16492	16465	14.0	4219
99S31	16453	16492	16465	14.0	4219
BW50849	16453	16492	16465	14.0	4219
C46_SRR7478318	16453	16492	16465	14.0	4219
CRR1664023	16453	16492	16465	14.0	4219
CRR290004	16453	16492	16465	14.0	4219
CRR290052	16453	16492	16465	14.0	4219
CRR290300	16453	16492	16465	14.0	4219
Robigus	16453	16492	16465	14.0	4219
SRR33613732	16453	16492	16465	14.0	4219
SRR33695015	16453	16492	16465	14.0	4219
W12_SRR7478279	16453	16492	16465	14.0	4219
SRR33393257	16453	16493	16466	13.0	4219
SRR33613725	16453	16493	16466	13.0	4219
SRR33695012	16453	16493	16466	13.0	4219
WATDE0024	16453	16493	16467	13.0	4219
WATDE0157	16453	16493	16466	13.0	4219
SRR13358710	16453	16494	16467	12.0	4219
SRR33393267	16453	16495	16468	11.0	4219
SRR13358689	16453	16511	16479	0.0	4220
Minister	16454	16487	16465	20.0	4219
CRR290142	16454	16492	16465	15.0	4219
CRR290254	16454	16492	16465	15.0	4219
WATDE0238	16454	16492	16465	15.0	4219
WATDE0776	16454	16492	16465	15.0	4219
DEW_CItr_14454	16454	16493	16466	14.0	4219
SRR33393250	16454	16493	16466	14.0	4219
SRR33779384	16454	16493	16466	14.0	4219
TYPE1EVOREVO	16454	16493	16466	14.0	4219
WATDE0735	16454	16493	16466	14.0	4219
SRR13358662	16454	16494	16467	13.0	4219
SRR13358722	16454	16502	16475	5.0	4218
SRR13358734	16454	16509	16480	0.0	4220
Courtot	16455	16485	16458	23.0	4219
SRR13358724	16455	16487	16466	21.0	4219
CRR061697	16455	16488	16465	20.0	4219
CRR290314	16455	16488	16465	20.0	4219
WATDE0093	16455	16488	16465	20.0	4219
Cimcog56	16455	16489	16465	19.0	4219
CRR290112	16455	16489	16465	19.0	4219
WATDE0567	16455	16489	16465	19.0	4219
WATDE0984	16455	16489	16462	19.0	4219
Wyalkatchem	16455	16489	16466	19.0	4219
SRR22993467	16455	16490	16465	18.0	4219
WATDE0217	16455	16490	16465	18.0	4219
WATDE0650	16455	16491	16466	17.0	4219
WATDE0712	16455	16491	16466	17.0	4219
132S19	16455	16492	16465	16.0	4219
14S10	16455	16492	16465	16.0	4219
Boreonos	16455	16492	16465	16.0	4219
Capo	16455	16492	16465	16.0	4219
CRR061695	16455	16492	16465	16.0	4219
CWI101797	16455	16492	16465	16.0	4219
DEW_PI_244341	16455	16492	16465	16.0	4219
Jinan17_CRR062082	16455	16492	16465	16.0	4219
Malacca	16455	16492	16465	16.0	4219
Sperber	16455	16492	16465	16.0	4219
SRR13358682	16455	16492	16465	16.0	4219
SRR14251452	16455	16492	16465	16.0	4219
TA74	16455	16492	16465	16.0	4219
WATDE0003	16455	16492	16465	16.0	4219
WATDE0034	16455	16492	16465	16.0	4219
WATDE0051	16455	16492	16465	16.0	4219
WATDE0071	16455	16492	16465	16.0	4219
WATDE0108	16455	16492	16465	16.0	4219
WATDE0118	16455	16492	16465	16.0	4219
WATDE0121	16455	16492	16465	16.0	4219
WATDE0194	16455	16492	16465	16.0	4219
WATDE0348	16455	16492	16465	16.0	4219
WATDE0350	16455	16492	16465	16.0	4219
WATDE0391	16455	16492	16465	16.0	4219
WATDE0420	16455	16492	16465	16.0	4219
WATDE0446	16455	16492	16465	16.0	4219
WATDE0469	16455	16492	16465	16.0	4219
WATDE0481	16455	16492	16467	16.0	4219
WATDE0529	16455	16492	16465	16.0	4219
WATDE0578	16455	16492	16465	16.0	4219
WATDE0618	16455	16492	16465	16.0	4219
WATDE0622	16455	16492	16465	16.0	4219
WATDE0635	16455	16492	16465	16.0	4219
WATDE0915	16455	16492	16465	16.0	4219
WATDE0961	16455	16492	16465	16.0	4219
WATDE0970	16455	16492	16465	16.0	4219
CRR289926	16455	16493	16466	15.0	4219
Heyne	16455	16493	16466	15.0	4219
NP4	16455	16493	16466	15.0	4219
SRR13358701	16455	16493	16466	15.0	4219
SRR13358739	16455	16493	16466	15.0	4219
SRR33393252	16455	16493	16466	15.0	4219
WATDE0027	16455	16493	16466	15.0	4219
WATDE0041	16455	16493	16466	15.0	4219
WATDE0419	16455	16493	16466	15.0	4219
WATDE0740	16455	16493	16467	15.0	4219
WATDE0905	16455	16493	16466	15.0	4219
WATDE0906	16455	16493	16466	15.0	4219
WATDE0916	16455	16493	16466	15.0	4219
WATDE0937	16455	16493	16466	15.0	4219
CWI86925	16455	16494	16467	14.0	4219
PI225271	16455	16494	16467	14.0	4219
SRR13358747	16455	16494	16467	14.0	4219
UZB-L1	16455	16495	16468	13.0	4219
7S21	16455	16496	16474	12.0	4215
SRR13358750	16455	16502	16475	6.0	4218
LGD	16455	16507	16480	5.0	4220
SRR13358737	16455	16509	16481	0.0	4220
SRR13358691	16455	16510	16481	0.0	4220
Equinox	16456	16486	16465	23.0	4222
CRR290040	16456	16487	16460	22.0	4222
WATDE0281	16456	16487	16460	22.0	4222
PamyatAzieva	16456	16488	16465	21.0	4222
WATDE0029	16456	16488	16461	21.0	4222
WATDE0592	16456	16488	16465	21.0	4222
CWI14537	16456	16490	16465	19.0	4219
WATDE0096	16456	16490	16465	19.0	4219
WATDE0287	16456	16490	16465	19.0	4219
SRR13358668	16456	16491	16468	18.0	4219
WATDE0030	16456	16491	16465	18.0	4219
WATDE0242	16456	16491	16465	18.0	4219
34S13	16456	16492	16465	17.0	4219
49S5	16456	16492	16465	17.0	4219
Baishanmai_CRR062157	16456	16492	16465	17.0	4219
CWI71799	16456	16492	16465	17.0	4219
CWI86403	16456	16492	16465	17.0	4219
MarisWidgeon	16456	16492	16465	17.0	4219
Pepital	16456	16492	16465	17.0	4219
SRR13358657	16456	16492	16465	17.0	4219
WATDE0022	16456	16492	16465	17.0	4219
WATDE0288	16456	16492	16465	17.0	4219
WATDE0401	16456	16492	16465	17.0	4219
WATDE0409	16456	16492	16465	17.0	4219
WATDE0417	16456	16492	16465	17.0	4219
WATDE0538	16456	16492	16465	17.0	4219
WATDE0557	16456	16492	16465	17.0	4219
WATDE0588	16456	16492	16465	17.0	4219
