Sample	ValleyStart	ValleyEnd	FirstMinPosition	MinValue	group_id
TA11220	11729	11821	11755	0.0	4597
TA11231	11729	11821	11755	0.0	4597
TA11237	11729	11821	11755	0.0	4597
TA11239	11729	11821	11755	0.0	4597
TA11241	11729	11821	11755	0.0	4597
TA11252	11729	11821	11755	0.0	4597
TA1134	11729	11821	11755	0.0	4597
TA1148	11729	11821	11755	0.0	4597
TA114	11729	11821	11755	0.0	4597
TA1153	11729	11821	11755	0.0	4597
TA1156	11729	11821	11755	0.0	4597
TA1169	11729	11821	11755	0.0	4597
TA1171	11729	11821	11755	0.0	4597
TA1173	11729	11821	11755	0.0	4597
TA1175	11729	11821	11755	0.0	4597
TA1177	11729	11821	11755	0.0	4597
TA1181	11729	11821	11755	0.0	4597
TA1183	11729	11821	11755	0.0	4597
TA1187	11729	11821	11755	0.0	4597
TA1189	11729	11821	11755	0.0	4597
TA1191	11729	11821	11755	0.0	4597
TA1194	11729	11821	11755	0.0	4597
TA1195	11729	11821	11755	0.0	4597
TA123	11729	11821	11755	0.0	4597
TA127	11729	11821	11755	0.0	4597
TA130	11729	11821	11755	0.0	4597
TA1381	11729	11821	11755	0.0	4597
TA1383	11729	11821	11755	0.0	4597
TA1389	11729	11821	11755	0.0	4597
TA1390	11729	11821	11755	0.0	4597
TA1394	11729	11821	11755	0.0	4597
TA1396	11729	11821	11755	0.0	4597
TA1398	11729	11821	11755	0.0	4597
TA1401	11729	11821	11755	0.0	4597
TA1402	11729	11821	11755	0.0	4597
TA1404	11729	11821	11755	0.0	4597
TA1406	11729	11821	11755	0.0	4597
TA1407	11729	11821	11755	0.0	4597
TA1409	11729	11821	11755	0.0	4597
TA1411	11729	11821	11755	0.0	4597
TA1415	11729	11821	11755	0.0	4597
TA1422	11729	11821	11755	0.0	4597
TA1425	11729	11821	11755	0.0	4597
TA1428	11729	11821	11755	0.0	4597
TA1429	11729	11821	11755	0.0	4597
TA1436	11729	11821	11755	0.0	4597
TA1438	11729	11821	11755	0.0	4597
TA1440	11729	11821	11755	0.0	4597
TA1441	11729	11821	11755	0.0	4597
TA1445	11729	11821	11755	0.0	4597
TA1446	11729	11821	11755	0.0	4597
TA1449	11729	11821	11755	0.0	4597
TA1450	11729	11821	11755	0.0	4597
TA1457	11729	11821	11755	0.0	4597
TA1458	11729	11821	11755	0.0	4597
TA1464	11729	11821	11755	0.0	4597
TA1468	11729	11821	11755	0.0	4597
TA1469	11729	11821	11755	0.0	4597
TA1470	11729	11821	11755	0.0	4597
TA1473	11729	11821	11755	0.0	4597
TA1474	11729	11821	11755	0.0	4597
TA2016	11729	11821	11755	0.0	4597
TA52	11729	11821	11755	0.0	4597
TA54	11729	11821	11755	0.0	4597
TA552	11729	11821	11755	0.0	4597
TA60	11729	11821	11755	0.0	4597
TA61	11729	11821	11755	0.0	4597
TA62	11729	11821	11755	0.0	4597
TA63	11729	11821	11755	0.0	4597
TA66	11729	11821	11755	0.0	4597
TA67	11729	11821	11755	0.0	4597
TA68	11729	11821	11755	0.0	4597
TA69	11729	11821	11755	0.0	4597
TA72	11729	11821	11755	0.0	4597
TA74	11729	11821	11755	0.0	4597
TA76	11729	11821	11755	0.0	4597
TA77	11729	11821	11755	0.0	4597
TA83	11729	11821	11755	0.0	4597
TA94	11729	11821	11755	0.0	4597
W10_1_SRR7478263	11729	11821	11755	0.0	4597
W11_1_SRR7478264	11729	11821	11755	0.0	4597
W13_SRR7478281	11729	11821	11755	0.0	4597
W14_1_SRR7478316	11729	11821	11755	0.0	4597
W15_SRR7478315	11729	11821	11755	0.0	4597
W17_SRR7478280	11729	11821	11755	0.0	4597
W1_SRR7478278	11729	11821	11755	0.0	4597
W2_SRR7478276	11729	11821	11755	0.0	4597
W3_SRR7478320	11729	11821	11755	0.0	4597
W4_SRR7478319	11729	11821	11755	0.0	4597
W6_SRR7478272	11729	11821	11755	0.0	4597
W9_SRR7478275	11729	11821	11755	0.0	4597
WEW_Haifa_G25	11729	11821	11755	0.0	4597
WEW_Haifa_G303	11729	11821	11755	0.0	4597
WEW_IG_139169	11729	11821	11755	0.0	4597
WEW_IG_46057	11729	11821	11755	0.0	4597
WEW_IG_46374	11729	11821	11755	0.0	4597
WEW_IG_46387	11729	11821	11755	0.0	4597
WEW_PI_415150	11729	11821	11755	0.0	4597
WEW_PI_466984	11729	11821	11794	0.0	4597
WEW_PI_467040	11729	11821	11755	0.0	4597
WEW_PI_467049	11729	11821	11755	0.0	4597
WEW_PI_471609	11729	11821	11755	0.0	4597
WEW_PI_471653	11729	11821	11755	0.0	4597
WEW_PI_471720	11729	11821	11755	0.0	4597
WEW_PI_471721	11729	11821	11755	0.0	4597
WEW_PI_471725	11729	11821	11755	0.0	4597
WEW_PI_471766	11729	11821	11755	0.0	4597
WEW_PI_471801	11729	11821	11755	0.0	4597
WEW_PI_471804	11729	11821	11755	0.0	4597
WEW_PI_478684	11729	11821	11755	0.0	4597
WEW_PI_478703	11729	11821	11755	0.0	4597
WEW_PI_478717	11729	11821	11755	0.0	4597
WEW_PI_478719	11729	11821	11755	0.0	4597
WEW_PI_478723	11729	11821	11755	0.0	4597
WEW_PI_479779	11729	11821	11755	0.0	4597
WEW_PI_487254	11729	11821	11755	0.0	4597
WEW_PI_487257	11729	11821	11755	0.0	4597
WEW_PI_538701	11729	11821	11755	0.0	4597
WEW_PI_538708	11729	11821	11755	0.0	4597
WEW_PI_538715	11729	11821	11755	0.0	4597
WEW_PI_654319	11729	11821	11755	0.0	4597
WEW_TD_023697	11729	11821	11755	0.0	4597
TA1387	11729	11835	11755	0.0	4600
TA11222	11729	11839	11755	0.0	4600
TA11226	11729	11839	11755	0.0	4600
TA11227	11729	11839	11755	0.0	4600
TA11228	11729	11839	11755	0.0	4600
TA11234	11729	11839	11755	0.0	4600
TA11235	11729	11839	11755	0.0	4600
TA11249	11729	11839	11755	0.0	4600
TA11250	11729	11839	11755	0.0	4600
TA11251	11729	11839	11755	0.0	4600
TA11253	11729	11839	11755	0.0	4600
WEW_PI_654336	11729	11839	11755	0.0	4600
WEW_PI_656871	11729	11839	11755	0.0	4600
TA1029	11729	11840	11755	0.0	4600
WEW_IG_115809	11729	11840	11755	0.0	4600
PI221419	11734	11839	11760	0.0	4600
TA131	11753	11817	11779	0.0	4619
TA11143	11756	11821	11782	0.0	4619
TA11145	11756	11821	11782	0.0	4619
TA11146	11756	11821	11782	0.0	4619
TA11147	11756	11821	11782	0.0	4619
TA11149	11756	11821	11782	0.0	4619
TA11150	11756	11821	11782	0.0	4619
TA11151	11756	11821	11782	0.0	4619
TA11206	11756	11821	11782	0.0	4619
TA1385	11756	11821	11782	0.0	4619
WEW_IG_109088	11756	11821	11782	0.0	4619
WEW_IG_115808	11756	11821	11782	0.0	4619
DEW_PI_298578	11767	11804	11777	16.0	4626
CRR061696	11768	11821	11794	0.0	4624
CS25	11768	11821	11794	0.0	4624
SRR13358655	11768	11821	11794	0.0	4624
SRR13358656	11768	11821	11794	0.0	4624
SRR13358657	11768	11821	11794	0.0	4624
SRR13358659	11768	11821	11794	0.0	4624
SRR13358666	11768	11821	11794	0.0	4624
SRR13358668	11768	11821	11794	0.0	4624
SRR13358671	11768	11821	11794	0.0	4624
SRR13358673	11768	11821	11794	0.0	4624
SRR13358680	11768	11821	11794	0.0	4624
SRR15681642	11768	11821	11794	0.0	4624
SRR15681643	11768	11821	11794	0.0	4624
SRR15681651	11768	11821	11794	0.0	4624
TA1007	11768	11821	11794	0.0	4624
TA1026	11768	11821	11794	0.0	4624
TA1058	11768	11821	11794	0.0	4624
TA1059	11768	11821	11794	0.0	4624
TA109	11768	11821	11794	0.0	4624
TA11051	11768	11821	11794	0.0	4624
TA1108	11768	11821	11794	0.0	4624
TA11136	11768	11821	11794	0.0	4624
TA11137	11768	11821	11794	0.0	4624
TA11138	11768	11821	11794	0.0	4624
TA11139	11768	11821	11794	0.0	4624
TA11140	11768	11821	11794	0.0	4624
TA11153	11768	11821	11794	0.0	4624
TA11154	11768	11821	11794	0.0	4624
TA11158	11768	11821	11794	0.0	4624
TA11159	11768	11821	11794	0.0	4624
TA11179	11768	11821	11794	0.0	4624
TA111	11768	11821	11794	0.0	4624
TA11207	11768	11821	11794	0.0	4624
TA11208	11768	11821	11794	0.0	4624
TA11212	11768	11821	11794	0.0	4624
TA11213	11768	11821	11794	0.0	4624
TA11214	11768	11821	11794	0.0	4624
TA11216	11768	11821	11794	0.0	4624
TA11217	11768	11821	11794	0.0	4624
TA11218	11768	11821	11794	0.0	4624
TA11221	11768	11821	11794	0.0	4624
TA11223	11768	11821	11794	0.0	4624
TA11224	11768	11821	11794	0.0	4624
TA1122	11768	11821	11794	0.0	4624
TA11238	11768	11821	11794	0.0	4624
TA11240	11768	11821	11794	0.0	4624
TA11244	11768	11821	11794	0.0	4624
TA11245	11768	11821	11794	0.0	4624
TA11246	11768	11821	11794	0.0	4624
TA11247	11768	11821	11794	0.0	4624
TA1386	11768	11821	11794	0.0	4624
TA1471	11768	11821	11794	0.0	4624
TA980	11768	11821	11794	0.0	4624
TA993	11768	11821	11794	0.0	4624
W16_SRR7478314	11768	11821	11794	0.0	4624
W18_SRR7478310	11768	11821	11794	0.0	4624
W19_SRR7478311	11768	11821	11794	0.0	4624
W20_SRR7478309	11768	11821	11794	0.0	4624
W8_SRR7478274	11768	11821	11794	0.0	4624
WEW_PI_467037	11768	11821	11794	0.0	4624
WEW_PI_470980	11768	11821	11794	0.0	4624
WEW_PI_471620	11768	11821	11794	0.0	4624
WEW_PI_471708	11768	11821	11794	0.0	4624
WEW_PI_471753	11768	11821	11794	0.0	4624
WEW_PI_478713	11768	11821	11794	0.0	4624
WEW_PI_654311	11768	11821	11794	0.0	4624
WEW_PI_656867	11768	11821	11794	0.0	4624
WEW_PI_656868	11768	11821	11794	0.0	4624
WEW_PI_656869	11768	11821	11794	0.0	4624
WEW_PI_656872	11768	11821	11794	0.0	4624
WATDE0174	11770	11799	11772	24.0	4626
Fidel	11771	11803	11776	21.0	4626
C4_SRR7478292	11814	11866	11839	1.0	4647
DEW_PI_479960	11814	11866	11839	1.0	4647
SRR13358735	11818	11869	11842	2.0	4647
89S28	11848	11901	11874	0.0	4669
50S6	11848	11906	11874	0.0	4669
91S35	11852	11901	11874	4.0	4669
SRR13358650	11865	11946	11891	0.0	4676
SRR13358654	11865	11946	11891	0.0	4676
SRR13358661	11865	11946	11891	0.0	4676
SRR13358667	11865	11946	11891	0.0	4676
TA1032	11865	11946	11891	0.0	4676
TA1033	11865	11946	11891	0.0	4676
TA1034	11865	11946	11891	0.0	4676
TA1035	11865	11946	11891	0.0	4676
TA1037	11865	11946	11891	0.0	4676
TA1040	11865	11946	11891	0.0	4676
TA1042	11865	11946	11891	0.0	4676
TA1045	11865	11946	11891	0.0	4676
TA1047	11865	11946	11891	0.0	4676
TA1049	11865	11946	11891	0.0	4676
TA1050	11865	11946	11891	0.0	4676
TA11162	11865	11946	11891	0.0	4676
TA11163	11865	11946	11891	0.0	4676
TA11166	11865	11946	11891	0.0	4676
TA11168	11865	11946	11891	0.0	4676
TA11169	11865	11946	11891	0.0	4676
TA11171	11865	11946	11891	0.0	4676
TA11173	11865	11946	11891	0.0	4676
TA11176	11865	11946	11891	0.0	4676
TA11178	11865	11946	11891	0.0	4676
TA11182	11865	11946	11891	0.0	4676
TA11194	11865	11946	11891	0.0	4676
TA11209	11865	11946	11891	0.0	4676
TA11239	11865	11946	11891	0.0	4676
TA114	11865	11946	11891	0.0	4676
TA1195	11865	11946	11891	0.0	4676
TA123	11865	11946	11891	0.0	4676
TA130	11865	11946	11891	0.0	4676
TA1407	11865	11946	11891	0.0	4676
TA1409	11865	11946	11891	0.0	4676
TA1411	11865	11946	11891	0.0	4676
TA1428	11865	11946	11891	0.0	4676
TA1445	11865	11946	11891	0.0	4676
TA1446	11865	11946	11891	0.0	4676
TA1449	11865	11946	11891	0.0	4676
TA1450	11865	11946	11891	0.0	4676
TA1468	11865	11946	11891	0.0	4676
TA1469	11865	11946	11891	0.0	4676
TA1470	11865	11946	11891	0.0	4676
TA60	11865	11946	11891	0.0	4676
TA61	11865	11946	11891	0.0	4676
TA62	11865	11946	11891	0.0	4676
TA63	11865	11946	11891	0.0	4676
WEW_PI_415150	11865	11946	11891	0.0	4676
WEW_PI_471653	11865	11946	11891	0.0	4676
WEW_PI_471721	11865	11946	11891	0.0	4676
WEW_PI_471725	11865	11946	11891	0.0	4676
WEW_PI_479779	11865	11946	11891	0.0	4676
WEW_PI_487256	11865	11946	11891	0.0	4676
SRR12905953	11868	11915	11888	6.0	4682
SRR12905954	11868	11916	11889	5.0	4682
KS061470M-4	11870	11911	11884	12.0	4682
CS25	11881	11946	11907	0.0	4686
SRR15681642	11881	11946	11907	0.0	4686
TA1007	11881	11946	11907	0.0	4686
TA11158	11881	11946	11907	0.0	4686
TA11159	11881	11946	11907	0.0	4686
TA111	11881	11946	11907	0.0	4686
TA11212	11881	11946	11907	0.0	4686
TA11213	11881	11946	11907	0.0	4686
TA11218	11881	11946	11907	0.0	4686
TA11240	11881	11946	11907	0.0	4686
W8_SRR7478274	11881	11946	11907	0.0	4686
WEW_PI_478713	11881	11946	11907	0.0	4686
TA1144	11883	11950	11909	0.0	4686
NARMADA	11891	11941	11914	3.0	4693
TA1419	11892	11946	11918	0.0	4693
WEW_PI_478717	11892	11946	11919	0.0	4693
CRR061683	11893	11946	11919	0.0	4693
CRR061684	11893	11946	11919	0.0	4693
CRR061685	11893	11946	11919	0.0	4693
CRR061686	11893	11946	11919	0.0	4693
CRR061687	11893	11946	11919	0.0	4693
CRR061688	11893	11946	11919	0.0	4693
CRR061689	11893	11946	11919	0.0	4693
CRR061690	11893	11946	11919	0.0	4693
CRR061691	11893	11946	11919	0.0	4693
CRR061693	11893	11946	11919	0.0	4693
CRR061694	11893	11946	11919	0.0	4693
CRR061695	11893	11946	11919	0.0	4693
CRR061696	11893	11946	11919	0.0	4693
CRR061697	11893	11946	11919	0.0	4693
CRR061698	11893	11946	11919	0.0	4693
CRR061699	11893	11946	11919	0.0	4693
CRR061700	11893	11946	11919	0.0	4693
CRR061701	11893	11946	11919	0.0	4693
CRR061702	11893	11946	11919	0.0	4693
CRR061703	11893	11946	11919	0.0	4693
CRR061704	11893	11946	11919	0.0	4693
CRR061705	11893	11946	11919	0.0	4693
CRR061706	11893	11946	11919	0.0	4693
CRR061707	11893	11946	11919	0.0	4693
CRR061708	11893	11946	11919	0.0	4693
CRR061709	11893	11946	11919	0.0	4693
CRR061710	11893	11946	11919	0.0	4693
CRR061711	11893	11946	11919	0.0	4693
CRR061712	11893	11946	11919	0.0	4693
CRR061713	11893	11946	11919	0.0	4693
CRR061714	11893	11946	11919	0.0	4693
CRR061715	11893	11946	11919	0.0	4693
CRR061716	11893	11946	11919	0.0	4693
CRR061717	11893	11946	11919	0.0	4693
G305	11893	11946	11919	0.0	4693
SRR11670754	11893	11946	11919	0.0	4693
SRR11670776	11893	11946	11919	0.0	4693
SRR11670787	11893	11946	11919	0.0	4693
SRR11670798	11893	11946	11919	0.0	4693
SRR11670809	11893	11946	11919	0.0	4693
SRR11670820	11893	11946	11919	0.0	4693
SRR13358656	11893	11946	11919	0.0	4693
SRR13358658	11893	11946	11919	0.0	4693
SRR13358659	11893	11946	11919	0.0	4693
SRR13358660	11893	11946	11919	0.0	4693
SRR13358662	11893	11946	11919	0.0	4693
SRR13358665	11893	11946	11919	0.0	4693
SRR13358666	11893	11946	11919	0.0	4693
SRR13358669	11893	11946	11919	0.0	4693
SRR13358670	11893	11946	11919	0.0	4693
SRR13358673	11893	11946	11919	0.0	4693
SRR13358677	11893	11946	11919	0.0	4693
SRR13358678	11893	11946	11919	0.0	4693
SRR13358751	11893	11946	11919	0.0	4693
SRR13358752	11893	11946	11919	0.0	4693
SRR13358753	11893	11946	11919	0.0	4693
SRR15681640	11893	11946	11919	0.0	4693
SRR15681650	11893	11946	11919	0.0	4693
SRR15681651	11893	11946	11919	0.0	4693
TA1026	11893	11946	11919	0.0	4693
TA1028	11893	11946	11919	0.0	4693
TA1029	11893	11946	11919	0.0	4693
TA1036	11893	11946	11919	0.0	4693
TA1041	11893	11946	11919	0.0	4693
TA10422	11893	11946	11919	0.0	4693
TA1044	11893	11946	11919	0.0	4693
TA1054	11893	11946	11919	0.0	4693
TA1055	11893	11946	11919	0.0	4693
TA1056	11893	11946	11919	0.0	4693
TA1057	11893	11946	11919	0.0	4693
TA1058	11893	11946	11919	0.0	4693
TA1059	11893	11946	11919	0.0	4693
TA1061	11893	11946	11919	0.0	4693
TA1063	11893	11946	11919	0.0	4693
TA1064	11893	11946	11919	0.0	4693
TA1065	11893	11946	11919	0.0	4693
TA10667	11893	11946	11919	0.0	4693
TA10668	11893	11946	11919	0.0	4693
TA1066	11893	11946	11919	0.0	4693
TA1068	11893	11946	11919	0.0	4693
TA1072	11893	11946	11919	0.0	4693
TA1074	11893	11946	11919	0.0	4693
TA1075	11893	11946	11919	0.0	4693
TA1082	11893	11946	11919	0.0	4693
TA108	11893	11946	11919	0.0	4693
TA1093	11893	11946	11919	0.0	4693
TA109	11893	11946	11919	0.0	4693
TA1108	11893	11946	11919	0.0	4693
TA110	11893	11946	11919	0.0	4693
TA11143	11893	11946	11919	0.0	4693
TA11145	11893	11946	11919	0.0	4693
TA11146	11893	11946	11919	0.0	4693
TA11147	11893	11946	11919	0.0	4693
TA11149	11893	11946	11919	0.0	4693
TA11150	11893	11946	11919	0.0	4693
TA11151	11893	11946	11919	0.0	4693
TA1115	11893	11946	11919	0.0	4693
TA11164	11893	11946	11919	0.0	4693
TA11167	11893	11946	11919	0.0	4693
TA11174	11893	11946	11919	0.0	4693
TA11175	11893	11946	11919	0.0	4693
TA11177	11893	11946	11919	0.0	4693
TA11179	11893	11946	11919	0.0	4693
TA11180	11893	11946	11919	0.0	4693
TA11189	11893	11946	11919	0.0	4693
TA11192	11893	11946	11919	0.0	4693
TA11193	11893	11946	11919	0.0	4693
TA11195	11893	11946	11919	0.0	4693
TA11196	11893	11946	11919	0.0	4693
TA11199	11893	11946	11919	0.0	4693
TA11200	11893	11946	11919	0.0	4693
TA11204	11893	11946	11919	0.0	4693
TA11206	11893	11946	11919	0.0	4693
TA11207	11893	11946	11919	0.0	4693
TA11208	11893	11946	11919	0.0	4693
TA11210	11893	11946	11919	0.0	4693
TA11214	11893	11946	11919	0.0	4693
TA11215	11893	11946	11919	0.0	4693
TA11216	11893	11946	11919	0.0	4693
TA11217	11893	11946	11919	0.0	4693
TA11219	11893	11946	11919	0.0	4693
TA11220	11893	11946	11919	0.0	4693
TA11221	11893	11946	11919	0.0	4693
TA11222	11893	11946	11919	0.0	4693
TA11224	11893	11946	11919	0.0	4693
TA11226	11893	11946	11919	0.0	4693
TA11227	11893	11946	11919	0.0	4693
TA11228	11893	11946	11919	0.0	4693
TA1122	11893	11946	11919	0.0	4693
TA11231	11893	11946	11919	0.0	4693
TA11234	11893	11946	11919	0.0	4693
TA11235	11893	11946	11919	0.0	4693
TA11237	11893	11946	11919	0.0	4693
TA11238	11893	11946	11919	0.0	4693
TA11241	11893	11946	11919	0.0	4693
TA11249	11893	11946	11919	0.0	4693
TA11250	11893	11946	11919	0.0	4693
TA11251	11893	11946	11919	0.0	4693
TA11252	11893	11946	11919	0.0	4693
TA11253	11893	11946	11919	0.0	4693
TA1134	11893	11946	11919	0.0	4693
TA1148	11893	11946	11919	0.0	4693
TA1153	11893	11946	11919	0.0	4693
TA1156	11893	11946	11919	0.0	4693
TA1169	11893	11946	11919	0.0	4693
TA1171	11893	11946	11919	0.0	4693
TA1173	11893	11946	11919	0.0	4693
TA1175	11893	11946	11919	0.0	4693
TA1177	11893	11946	11919	0.0	4693
TA1181	11893	11946	11919	0.0	4693
TA1183	11893	11946	11919	0.0	4693
TA1187	11893	11946	11919	0.0	4693
TA1189	11893	11946	11919	0.0	4693
TA1191	11893	11946	11919	0.0	4693
TA1194	11893	11946	11919	0.0	4693
TA127	11893	11946	11919	0.0	4693
TA1381	11893	11946	11919	0.0	4693
TA1383	11893	11946	11919	0.0	4693
TA1385	11893	11946	11919	0.0	4693
TA1387	11893	11946	11919	0.0	4693
TA1389	11893	11946	11919	0.0	4693
TA1390	11893	11946	11919	0.0	4693
TA1394	11893	11946	11919	0.0	4693
TA1396	11893	11946	11919	0.0	4693
TA1398	11893	11946	11919	0.0	4693
TA1401	11893	11946	11919	0.0	4693
TA1402	11893	11946	11919	0.0	4693
TA1404	11893	11946	11919	0.0	4693
TA1406	11893	11946	11919	0.0	4693
TA1413	11893	11946	11919	0.0	4693
TA1415	11893	11946	11919	0.0	4693
TA1418	11893	11946	11919	0.0	4693
TA1421	11893	11946	11919	0.0	4693
TA1422	11893	11946	11919	0.0	4693
TA1425	11893	11946	11919	0.0	4693
TA1432	11893	11946	11919	0.0	4693
TA1436	11893	11946	11919	0.0	4693
TA1438	11893	11946	11919	0.0	4693
TA1440	11893	11946	11919	0.0	4693
TA1441	11893	11946	11919	0.0	4693
TA1457	11893	11946	11919	0.0	4693
TA1458	11893	11946	11919	0.0	4693
TA1465	11893	11946	11919	0.0	4693
TA1471	11893	11946	11919	0.0	4693
TA1473	11893	11946	11919	0.0	4693
TA1474	11893	11946	11919	0.0	4693
TA2016	11893	11946	11919	0.0	4693
TA52	11893	11946	11919	0.0	4693
TA54	11893	11946	11919	0.0	4693
TA552	11893	11946	11919	0.0	4693
TA66	11893	11946	11919	0.0	4693
TA67	11893	11946	11919	0.0	4693
TA68	11893	11946	11919	0.0	4693
TA69	11893	11946	11919	0.0	4693
TA72	11893	11946	11919	0.0	4693
TA74	11893	11946	11919	0.0	4693
TA76	11893	11946	11919	0.0	4693
TA77	11893	11946	11919	0.0	4693
TA83	11893	11946	11919	0.0	4693
TA94	11893	11946	11919	0.0	4693
TA980	11893	11946	11919	0.0	4693
W11_1_SRR7478264	11893	11946	11919	0.0	4693
W13_SRR7478281	11893	11946	11919	0.0	4693
W14_1_SRR7478316	11893	11946	11919	0.0	4693
W15_SRR7478315	11893	11946	11919	0.0	4693
W16_SRR7478314	11893	11946	11919	0.0	4693
W17_SRR7478280	11893	11946	11919	0.0	4693
W19_SRR7478311	11893	11946	11919	0.0	4693
W1_SRR7478278	11893	11946	11919	0.0	4693
W2_SRR7478276	11893	11946	11919	0.0	4693
W3_SRR7478320	11893	11946	11919	0.0	4693
W4_SRR7478319	11893	11946	11919	0.0	4693
W6_SRR7478272	11893	11946	11919	0.0	4693
W9_SRR7478275	11893	11946	11919	0.0	4693
WEW_Haifa_G25	11893	11946	11919	0.0	4693
WEW_IG_109088	11893	11946	11919	0.0	4693
WEW_IG_115808	11893	11946	11919	0.0	4693
WEW_IG_115809	11893	11946	11919	0.0	4693
WEW_IG_139169	11893	11946	11919	0.0	4693
WEW_IG_46374	11893	11946	11919	0.0	4693
WEW_IG_46387	11893	11946	11919	0.0	4693
WEW_PI_428069	11893	11946	11919	0.0	4693
WEW_PI_466984	11893	11946	11919	0.0	4693
WEW_PI_467037	11893	11946	11919	0.0	4693
WEW_PI_467040	11893	11946	11919	0.0	4693
WEW_PI_467049	11893	11946	11919	0.0	4693
WEW_PI_470980	11893	11946	11919	0.0	4693
WEW_PI_471609	11893	11946	11919	0.0	4693
WEW_PI_471620	11893	11946	11919	0.0	4693
WEW_PI_471693	11893	11946	11919	0.0	4693
WEW_PI_471708	11893	11946	11919	0.0	4693
WEW_PI_471720	11893	11946	11919	0.0	4693
WEW_PI_471753	11893	11946	11919	0.0	4693
WEW_PI_471766	11893	11946	11919	0.0	4693
WEW_PI_471791	11893	11946	11919	0.0	4693
WEW_PI_471801	11893	11946	11919	0.0	4693
WEW_PI_471804	11893	11946	11919	0.0	4693
WEW_PI_478684	11893	11946	11919	0.0	4693
WEW_PI_478703	11893	11946	11919	0.0	4693
WEW_PI_478719	11893	11946	11919	0.0	4693
WEW_PI_478723	11893	11946	11919	0.0	4693
WEW_PI_481524	11893	11946	11919	0.0	4693
WEW_PI_487254	11893	11946	11919	0.0	4693
WEW_PI_487257	11893	11946	11919	0.0	4693
WEW_PI_538701	11893	11946	11919	0.0	4693
WEW_PI_538708	11893	11946	11919	0.0	4693
WEW_PI_538715	11893	11946	11919	0.0	4693
WEW_PI_654311	11893	11946	11919	0.0	4693
WEW_PI_654319	11893	11946	11919	0.0	4693
WEW_PI_654336	11893	11946	11919	0.0	4693
WEW_PI_656871	11893	11946	11919	0.0	4693
WEW_TD_023697	11893	11946	11919	0.0	4693
TA11165	11893	11963	11919	0.0	4695
TA11170	11893	11963	11919	0.0	4695
TA11172	11893	11963	11919	0.0	4695
TA1429	11893	11963	11919	0.0	4695
TA1464	11893	11963	11919	0.0	4695
W10_1_SRR7478263	11893	11963	11919	0.0	4695
TA11225	11893	11993	11919	0.0	4697
TA1434	11893	11995	11919	0.0	4697
IC112039	11898	11996	11924	0.0	4697
SRR13358668	11926	11979	11952	0.0	4713
SRR13358671	11926	11979	11952	0.0	4713
SRR13358680	11926	11979	11952	0.0	4713
SRR13358681	11926	11979	11952	0.0	4713
SRR15681643	11926	11979	11952	0.0	4713
TA1454	11926	11979	11952	0.0	4713
WEW_PI_656867	11926	11979	11952	0.0	4713
WEW_PI_656868	11926	11979	11952	0.0	4713
WEW_PI_656872	11926	11979	11952	0.0	4713
IC443761	11951	11985	11958	19.0	4728
WEW_PI_478738	11953	11985	11958	21.0	4728
TA1120	11953	12006	11979	0.0	4730
TA1121	11953	12006	11979	0.0	4730
TA1130	11953	12006	11979	0.0	4730
TA1140	11953	12006	11979	0.0	4730
TA1144	11953	12006	11979	0.0	4730
WEW_PI_428064	11953	12006	11979	0.0	4730
WEW_PI_654319	11955	11984	11957	24.0	4728
TA1470	11964	11997	11970	20.0	4737
TA111	11964	11998	11971	19.0	4737
TA11177	11964	12002	11975	15.0	4737
C306	11976	12022	11995	7.0	4747
TA127	11979	12062	12005	0.0	4749
CRR061683	11981	12023	11996	11.0	4747
CRR242195	11981	12025	11998	9.0	4747
SRR13358668	11984	12063	12010	0.0	4749
SRR13358671	11984	12063	12010	0.0	4749
SRR13358680	11984	12063	12010	0.0	4749
SRR13358681	11984	12063	12010	0.0	4749
SRR15681643	11984	12063	12010	0.0	4749
TA1454	11984	12063	12010	0.0	4749
WEW_PI_656867	11984	12063	12010	0.0	4749
WEW_PI_656868	11984	12063	12010	0.0	4749
WEW_PI_656869	11984	12063	12010	0.0	4749
WEW_PI_656872	11984	12063	12010	0.0	4749
SRR13358730	11995	12033	12006	15.0	4754
SRR13358655	11995	12051	12021	0.0	4756
D5_SRR7478253	11996	12033	12006	16.0	4754
SRR15056514	11997	12034	12007	16.0	4754
WEW_PI_478715	11999	12052	12025	0.0	4756
SRR13358691	11999	12056	12025	0.0	4758
132S19	12000	12061	12026	0.0	4758
SRR22993466	12000	12062	12026	0.0	4758
93S13	12001	12064	12027	0.0	4758
ClaraCL	12002	12049	12022	6.0	4762
TA11174	12002	12055	12028	0.0	4756
SRR12905954	12005	12049	12019	12.0	4762
WATDE0459	12006	12052	12025	7.0	4762
UP262	12008	12048	12021	13.0	4769
SRR13358751	12009	12062	12035	0.0	4763
TA1036	12009	12062	12035	0.0	4763
TA1057	12009	12062	12035	0.0	4763
TA11175	12009	12062	12035	0.0	4763
TA11193	12009	12062	12035	0.0	4763
TA11204	12009	12062	12035	0.0	4763
TA1398	12009	12062	12035	0.0	4763
TA1401	12009	12062	12035	0.0	4763
TA1422	12009	12062	12035	0.0	4763
TA1425	12009	12062	12035	0.0	4763
TA1474	12009	12062	12035	0.0	4763
W2_SRR7478276	12009	12062	12035	0.0	4763
W3_SRR7478320	12009	12062	12035	0.0	4763
W4_SRR7478319	12009	12062	12035	0.0	4763
